,body,character,glider,tire,Speed Ground,Speed Water,Speed Air,Speed Anti-Gravity,Acceleration,Weight,Handling Ground,Handling Water,Handling Air,Handling Anti-Gravity,Traction,MiniTurbo,Invincibility
4717,6,5,1,14,2.75,2.75,4.0,3.0,3.75,2.5,4.0,3.5,4.25,4.5,4.75,4.5,4.25
4718,6,5,2,1,2.75,3.25,3.5,3.5,4.0,2.5,4.25,4.0,4.5,4.75,4.5,4.5,3.5
4719,6,5,2,2,2.75,3.25,3.5,3.5,4.0,2.5,4.25,4.0,4.5,4.75,4.5,4.5,3.75
4720,6,5,2,3,2.75,3.0,3.0,3.5,3.5,3.0,3.5,3.5,4.0,4.0,5.0,4.25,4.0
4721,6,5,2,4,2.75,3.0,3.0,3.5,3.5,3.0,3.5,3.5,4.0,4.0,5.0,4.25,3.75
4722,6,5,2,5,2.25,3.25,3.5,3.0,4.5,2.0,4.5,4.25,4.75,5.0,4.25,5.0,2.75
4723,6,5,2,6,3.0,3.0,3.25,4.0,3.5,2.5,4.5,4.25,4.75,4.75,3.5,4.25,3.75
4724,6,5,2,7,3.25,2.5,2.75,4.0,3.25,2.75,4.0,3.25,4.0,4.5,3.25,3.75,3.75
4725,6,5,2,8,3.25,3.25,3.25,3.25,3.0,3.0,4.0,3.75,3.75,4.25,3.75,3.75,4.0
4726,6,5,2,9,3.25,3.25,3.25,3.25,3.0,3.0,4.0,3.75,3.75,4.25,3.75,3.75,3.75
4727,6,5,2,10,2.5,3.0,3.25,3.5,4.25,2.0,4.25,4.0,4.25,5.0,4.0,4.75,3.25
4728,6,5,2,11,3.0,3.5,3.0,3.5,3.75,2.75,3.75,3.5,4.25,4.5,4.75,4.0,4.25
4729,6,5,2,12,3.0,3.5,3.0,3.5,3.75,2.75,3.75,3.5,4.25,4.5,4.75,4.0,4.0
4730,6,5,2,13,2.5,2.75,3.75,3.25,4.0,2.25,4.0,3.5,4.5,4.5,4.75,4.75,3.5
4731,6,5,2,14,2.5,2.75,3.75,3.25,4.0,2.25,4.0,3.5,4.5,4.5,4.75,4.75,4.0
4732,6,5,3,1,3.0,3.0,3.75,3.5,3.75,3.0,4.25,4.25,4.25,4.5,4.25,4.25,3.75
4733,6,5,3,2,3.0,3.0,3.75,3.5,3.75,3.0,4.25,4.25,4.25,4.5,4.25,4.25,4.0
4734,6,5,3,3,3.0,2.75,3.25,3.5,3.25,3.5,3.5,3.75,3.75,3.75,4.75,4.0,4.25
4735,6,5,3,4,3.0,2.75,3.25,3.5,3.25,3.5,3.5,3.75,3.75,3.75,4.75,4.0,4.0
4736,6,5,3,5,2.5,3.0,3.75,3.0,4.25,2.5,4.5,4.5,4.5,4.75,4.0,4.75,3.0
4737,6,5,3,6,3.25,2.75,3.5,4.0,3.25,3.0,4.5,4.5,4.5,4.5,3.25,4.0,4.0
4738,6,5,3,7,3.5,2.25,3.0,4.0,3.0,3.25,4.0,3.5,3.75,4.25,3.0,3.5,4.0
4739,6,5,3,8,3.5,3.0,3.5,3.25,2.75,3.5,4.0,4.0,3.5,4.0,3.5,3.5,4.25
4740,6,5,3,9,3.5,3.0,3.5,3.25,2.75,3.5,4.0,4.0,3.5,4.0,3.5,3.5,4.0
4741,6,5,3,10,2.75,2.75,3.5,3.5,4.0,2.5,4.25,4.25,4.0,4.75,3.75,4.5,3.5
4742,6,5,3,11,3.25,3.25,3.25,3.5,3.5,3.25,3.75,3.75,4.0,4.25,4.5,3.75,4.5
4743,6,5,3,12,3.25,3.25,3.25,3.5,3.5,3.25,3.75,3.75,4.0,4.25,4.5,3.75,4.25
4744,6,5,3,13,2.75,2.5,4.0,3.25,3.75,2.75,4.0,3.75,4.25,4.25,4.5,4.5,3.75
4745,6,5,3,14,2.75,2.5,4.0,3.25,3.75,2.75,4.0,3.75,4.25,4.25,4.5,4.5,4.25
4746,6,5,4,1,2.75,3.0,3.5,3.5,4.0,2.75,4.25,4.25,4.5,4.5,4.25,4.5,3.5
4747,6,5,4,2,2.75,3.0,3.5,3.5,4.0,2.75,4.25,4.25,4.5,4.5,4.25,4.5,3.75
4748,6,5,4,3,2.75,2.75,3.0,3.5,3.5,3.25,3.5,3.75,4.0,3.75,4.75,4.25,4.0
4749,6,5,4,4,2.75,2.75,3.0,3.5,3.5,3.25,3.5,3.75,4.0,3.75,4.75,4.25,3.75
4750,6,5,4,5,2.25,3.0,3.5,3.0,4.5,2.25,4.5,4.5,4.75,4.75,4.0,5.0,2.75
4751,6,5,4,6,3.0,2.75,3.25,4.0,3.5,2.75,4.5,4.5,4.75,4.5,3.25,4.25,3.75
4752,6,5,4,7,3.25,2.25,2.75,4.0,3.25,3.0,4.0,3.5,4.0,4.25,3.0,3.75,3.75
4753,6,5,4,8,3.25,3.0,3.25,3.25,3.0,3.25,4.0,4.0,3.75,4.0,3.5,3.75,4.0
4754,6,5,4,9,3.25,3.0,3.25,3.25,3.0,3.25,4.0,4.0,3.75,4.0,3.5,3.75,3.75
4755,6,5,4,10,2.5,2.75,3.25,3.5,4.25,2.25,4.25,4.25,4.25,4.75,3.75,4.75,3.25
4756,6,5,4,11,3.0,3.25,3.0,3.5,3.75,3.0,3.75,3.75,4.25,4.25,4.5,4.0,4.25
4757,6,5,4,12,3.0,3.25,3.0,3.5,3.75,3.0,3.75,3.75,4.25,4.25,4.5,4.0,4.0
4758,6,5,4,13,2.5,2.5,3.75,3.25,4.0,2.5,4.0,3.75,4.5,4.25,4.5,4.75,3.5
4759,6,5,4,14,2.5,2.5,3.75,3.25,4.0,2.5,4.0,3.75,4.5,4.25,4.5,4.75,4.0
4760,6,6,1,1,3.25,3.5,4.0,3.5,3.75,3.0,4.0,3.75,4.0,4.5,4.25,4.25,3.5
4761,6,6,1,2,3.25,3.5,4.0,3.5,3.75,3.0,4.0,3.75,4.0,4.5,4.25,4.25,3.75
4762,6,6,1,3,3.25,3.25,3.5,3.5,3.25,3.5,3.25,3.25,3.5,3.75,4.75,4.0,4.0
4763,6,6,1,4,3.25,3.25,3.5,3.5,3.25,3.5,3.25,3.25,3.5,3.75,4.75,4.0,3.75
4764,6,6,1,5,2.75,3.5,4.0,3.0,4.25,2.5,4.25,4.0,4.25,4.75,4.0,4.75,2.75
4765,6,6,1,6,3.5,3.25,3.75,4.0,3.25,3.0,4.25,4.0,4.25,4.5,3.25,4.0,3.75
4766,6,6,1,7,3.75,2.75,3.25,4.0,3.0,3.25,3.75,3.0,3.5,4.25,3.0,3.5,3.75
4767,6,6,1,8,3.75,3.5,3.75,3.25,2.75,3.5,3.75,3.5,3.25,4.0,3.5,3.5,4.0
4768,6,6,1,9,3.75,3.5,3.75,3.25,2.75,3.5,3.75,3.5,3.25,4.0,3.5,3.5,3.75
4769,6,6,1,10,3.0,3.25,3.75,3.5,4.0,2.5,4.0,3.75,3.75,4.75,3.75,4.5,3.25
4770,6,6,1,11,3.5,3.75,3.5,3.5,3.5,3.25,3.5,3.25,3.75,4.25,4.5,3.75,4.25
4771,6,6,1,12,3.5,3.75,3.5,3.5,3.5,3.25,3.5,3.25,3.75,4.25,4.5,3.75,4.0
4772,6,6,1,13,3.0,3.0,4.25,3.25,3.75,2.75,3.75,3.25,4.0,4.25,4.5,4.5,3.5
4773,6,6,1,14,3.0,3.0,4.25,3.25,3.75,2.75,3.75,3.25,4.0,4.25,4.5,4.5,4.0
4774,6,6,2,1,3.0,3.5,3.75,3.75,4.0,2.75,4.0,3.75,4.25,4.5,4.25,4.5,3.25
4775,6,6,2,2,3.0,3.5,3.75,3.75,4.0,2.75,4.0,3.75,4.25,4.5,4.25,4.5,3.5
4776,6,6,2,3,3.0,3.25,3.25,3.75,3.5,3.25,3.25,3.25,3.75,3.75,4.75,4.25,3.75
4777,6,6,2,4,3.0,3.25,3.25,3.75,3.5,3.25,3.25,3.25,3.75,3.75,4.75,4.25,3.5
4778,6,6,2,5,2.5,3.5,3.75,3.25,4.5,2.25,4.25,4.0,4.5,4.75,4.0,5.0,2.5
4779,6,6,2,6,3.25,3.25,3.5,4.25,3.5,2.75,4.25,4.0,4.5,4.5,3.25,4.25,3.5
4780,6,6,2,7,3.5,2.75,3.0,4.25,3.25,3.0,3.75,3.0,3.75,4.25,3.0,3.75,3.5
4781,6,6,2,8,3.5,3.5,3.5,3.5,3.0,3.25,3.75,3.5,3.5,4.0,3.5,3.75,3.75
4782,6,6,2,9,3.5,3.5,3.5,3.5,3.0,3.25,3.75,3.5,3.5,4.0,3.5,3.75,3.5
4783,6,6,2,10,2.75,3.25,3.5,3.75,4.25,2.25,4.0,3.75,4.0,4.75,3.75,4.75,3.0
4784,6,6,2,11,3.25,3.75,3.25,3.75,3.75,3.0,3.5,3.25,4.0,4.25,4.5,4.0,4.0
4785,6,6,2,12,3.25,3.75,3.25,3.75,3.75,3.0,3.5,3.25,4.0,4.25,4.5,4.0,3.75
4786,6,6,2,13,2.75,3.0,4.0,3.5,4.0,2.5,3.75,3.25,4.25,4.25,4.5,4.75,3.25
4787,6,6,2,14,2.75,3.0,4.0,3.5,4.0,2.5,3.75,3.25,4.25,4.25,4.5,4.75,3.75
4788,6,6,3,1,3.25,3.25,4.0,3.75,3.75,3.25,4.0,4.0,4.0,4.25,4.0,4.25,3.5
4789,6,6,3,2,3.25,3.25,4.0,3.75,3.75,3.25,4.0,4.0,4.0,4.25,4.0,4.25,3.75
4790,6,6,3,3,3.25,3.0,3.5,3.75,3.25,3.75,3.25,3.5,3.5,3.5,4.5,4.0,4.0
4791,6,6,3,4,3.25,3.0,3.5,3.75,3.25,3.75,3.25,3.5,3.5,3.5,4.5,4.0,3.75
4792,6,6,3,5,2.75,3.25,4.0,3.25,4.25,2.75,4.25,4.25,4.25,4.5,3.75,4.75,2.75
4793,6,6,3,6,3.5,3.0,3.75,4.25,3.25,3.25,4.25,4.25,4.25,4.25,3.0,4.0,3.75
4794,6,6,3,7,3.75,2.5,3.25,4.25,3.0,3.5,3.75,3.25,3.5,4.0,2.75,3.5,3.75
4795,6,6,3,8,3.75,3.25,3.75,3.5,2.75,3.75,3.75,3.75,3.25,3.75,3.25,3.5,4.0
4796,6,6,3,9,3.75,3.25,3.75,3.5,2.75,3.75,3.75,3.75,3.25,3.75,3.25,3.5,3.75
4797,6,6,3,10,3.0,3.0,3.75,3.75,4.0,2.75,4.0,4.0,3.75,4.5,3.5,4.5,3.25
4798,6,6,3,11,3.5,3.5,3.5,3.75,3.5,3.5,3.5,3.5,3.75,4.0,4.25,3.75,4.25
4799,6,6,3,12,3.5,3.5,3.5,3.75,3.5,3.5,3.5,3.5,3.75,4.0,4.25,3.75,4.0
4800,6,6,3,13,3.0,2.75,4.25,3.5,3.75,3.0,3.75,3.5,4.0,4.0,4.25,4.5,3.5
4801,6,6,3,14,3.0,2.75,4.25,3.5,3.75,3.0,3.75,3.5,4.0,4.0,4.25,4.5,4.0
4802,6,6,4,1,3.0,3.25,3.75,3.75,4.0,3.0,4.0,4.0,4.25,4.25,4.0,4.5,3.25
4803,6,6,4,2,3.0,3.25,3.75,3.75,4.0,3.0,4.0,4.0,4.25,4.25,4.0,4.5,3.5
4804,6,6,4,3,3.0,3.0,3.25,3.75,3.5,3.5,3.25,3.5,3.75,3.5,4.5,4.25,3.75
4805,6,6,4,4,3.0,3.0,3.25,3.75,3.5,3.5,3.25,3.5,3.75,3.5,4.5,4.25,3.5
4806,6,6,4,5,2.5,3.25,3.75,3.25,4.5,2.5,4.25,4.25,4.5,4.5,3.75,5.0,2.5
4807,6,6,4,6,3.25,3.0,3.5,4.25,3.5,3.0,4.25,4.25,4.5,4.25,3.0,4.25,3.5
4808,6,6,4,7,3.5,2.5,3.0,4.25,3.25,3.25,3.75,3.25,3.75,4.0,2.75,3.75,3.5
4809,6,6,4,8,3.5,3.25,3.5,3.5,3.0,3.5,3.75,3.75,3.5,3.75,3.25,3.75,3.75
4810,6,6,4,9,3.5,3.25,3.5,3.5,3.0,3.5,3.75,3.75,3.5,3.75,3.25,3.75,3.5
4811,6,6,4,10,2.75,3.0,3.5,3.75,4.25,2.5,4.0,4.0,4.0,4.5,3.5,4.75,3.0
4812,6,6,4,11,3.25,3.5,3.25,3.75,3.75,3.25,3.5,3.5,4.0,4.0,4.25,4.0,4.0
4813,6,6,4,12,3.25,3.5,3.25,3.75,3.75,3.25,3.5,3.5,4.0,4.0,4.25,4.0,3.75
4814,6,6,4,13,2.75,2.75,4.0,3.5,4.0,2.75,3.75,3.5,4.25,4.0,4.25,4.75,3.25
4815,6,6,4,14,2.75,2.75,4.0,3.5,4.0,2.75,3.75,3.5,4.25,4.0,4.25,4.75,3.75
4816,6,7,1,1,3.5,3.75,4.25,3.75,3.75,3.0,3.75,3.5,3.75,4.25,4.0,4.0,3.5
4817,6,7,1,2,3.5,3.75,4.25,3.75,3.75,3.0,3.75,3.5,3.75,4.25,4.0,4.0,3.75
4818,6,7,1,3,3.5,3.5,3.75,3.75,3.25,3.5,3.0,3.0,3.25,3.5,4.5,3.75,4.0
4819,6,7,1,4,3.5,3.5,3.75,3.75,3.25,3.5,3.0,3.0,3.25,3.5,4.5,3.75,3.75
4820,6,7,1,5,3.0,3.75,4.25,3.25,4.25,2.5,4.0,3.75,4.0,4.5,3.75,4.5,2.75
4821,6,7,1,6,3.75,3.5,4.0,4.25,3.25,3.0,4.0,3.75,4.0,4.25,3.0,3.75,3.75
4822,6,7,1,7,4.0,3.0,3.5,4.25,3.0,3.25,3.5,2.75,3.25,4.0,2.75,3.25,3.75
4823,6,7,1,8,4.0,3.75,4.0,3.5,2.75,3.5,3.5,3.25,3.0,3.75,3.25,3.25,4.0
4824,6,7,1,9,4.0,3.75,4.0,3.5,2.75,3.5,3.5,3.25,3.0,3.75,3.25,3.25,3.75
4825,6,7,1,10,3.25,3.5,4.0,3.75,4.0,2.5,3.75,3.5,3.5,4.5,3.5,4.25,3.25
4826,6,7,1,11,3.75,4.0,3.75,3.75,3.5,3.25,3.25,3.0,3.5,4.0,4.25,3.5,4.25
4827,6,7,1,12,3.75,4.0,3.75,3.75,3.5,3.25,3.25,3.0,3.5,4.0,4.25,3.5,4.0
4828,6,7,1,13,3.25,3.25,4.5,3.5,3.75,2.75,3.5,3.0,3.75,4.0,4.25,4.25,3.5
4829,6,7,1,14,3.25,3.25,4.5,3.5,3.75,2.75,3.5,3.0,3.75,4.0,4.25,4.25,4.0
4830,6,7,2,1,3.25,3.75,4.0,4.0,4.0,2.75,3.75,3.5,4.0,4.25,4.0,4.25,3.25
4831,6,7,2,2,3.25,3.75,4.0,4.0,4.0,2.75,3.75,3.5,4.0,4.25,4.0,4.25,3.5
4832,6,7,2,3,3.25,3.5,3.5,4.0,3.5,3.25,3.0,3.0,3.5,3.5,4.5,4.0,3.75
4833,6,7,2,4,3.25,3.5,3.5,4.0,3.5,3.25,3.0,3.0,3.5,3.5,4.5,4.0,3.5
4834,6,7,2,5,2.75,3.75,4.0,3.5,4.5,2.25,4.0,3.75,4.25,4.5,3.75,4.75,2.5
4835,6,7,2,6,3.5,3.5,3.75,4.5,3.5,2.75,4.0,3.75,4.25,4.25,3.0,4.0,3.5
4836,6,7,2,7,3.75,3.0,3.25,4.5,3.25,3.0,3.5,2.75,3.5,4.0,2.75,3.5,3.5
4837,6,7,2,8,3.75,3.75,3.75,3.75,3.0,3.25,3.5,3.25,3.25,3.75,3.25,3.5,3.75
4838,6,7,2,9,3.75,3.75,3.75,3.75,3.0,3.25,3.5,3.25,3.25,3.75,3.25,3.5,3.5
4839,6,7,2,10,3.0,3.5,3.75,4.0,4.25,2.25,3.75,3.5,3.75,4.5,3.5,4.5,3.0
4840,6,7,2,11,3.5,4.0,3.5,4.0,3.75,3.0,3.25,3.0,3.75,4.0,4.25,3.75,4.0
4841,6,7,2,12,3.5,4.0,3.5,4.0,3.75,3.0,3.25,3.0,3.75,4.0,4.25,3.75,3.75
4842,6,7,2,13,3.0,3.25,4.25,3.75,4.0,2.5,3.5,3.0,4.0,4.0,4.25,4.5,3.25
4843,6,7,2,14,3.0,3.25,4.25,3.75,4.0,2.5,3.5,3.0,4.0,4.0,4.25,4.5,3.75
4844,6,7,3,1,3.5,3.5,4.25,4.0,3.75,3.25,3.75,3.75,3.75,4.0,3.75,4.0,3.5
4845,6,7,3,2,3.5,3.5,4.25,4.0,3.75,3.25,3.75,3.75,3.75,4.0,3.75,4.0,3.75
4846,6,7,3,3,3.5,3.25,3.75,4.0,3.25,3.75,3.0,3.25,3.25,3.25,4.25,3.75,4.0
4847,6,7,3,4,3.5,3.25,3.75,4.0,3.25,3.75,3.0,3.25,3.25,3.25,4.25,3.75,3.75
4848,6,7,3,5,3.0,3.5,4.25,3.5,4.25,2.75,4.0,4.0,4.0,4.25,3.5,4.5,2.75
4849,6,7,3,6,3.75,3.25,4.0,4.5,3.25,3.25,4.0,4.0,4.0,4.0,2.75,3.75,3.75
4850,6,7,3,7,4.0,2.75,3.5,4.5,3.0,3.5,3.5,3.0,3.25,3.75,2.5,3.25,3.75
4851,6,7,3,8,4.0,3.5,4.0,3.75,2.75,3.75,3.5,3.5,3.0,3.5,3.0,3.25,4.0
4852,6,7,3,9,4.0,3.5,4.0,3.75,2.75,3.75,3.5,3.5,3.0,3.5,3.0,3.25,3.75
4853,6,7,3,10,3.25,3.25,4.0,4.0,4.0,2.75,3.75,3.75,3.5,4.25,3.25,4.25,3.25
4854,6,7,3,11,3.75,3.75,3.75,4.0,3.5,3.5,3.25,3.25,3.5,3.75,4.0,3.5,4.25
4855,6,7,3,12,3.75,3.75,3.75,4.0,3.5,3.5,3.25,3.25,3.5,3.75,4.0,3.5,4.0
4856,6,7,3,13,3.25,3.0,4.5,3.75,3.75,3.0,3.5,3.25,3.75,3.75,4.0,4.25,3.5
4857,6,7,3,14,3.25,3.0,4.5,3.75,3.75,3.0,3.5,3.25,3.75,3.75,4.0,4.25,4.0
4858,6,7,4,1,3.25,3.5,4.0,4.0,4.0,3.0,3.75,3.75,4.0,4.0,3.75,4.25,3.25
4859,6,7,4,2,3.25,3.5,4.0,4.0,4.0,3.0,3.75,3.75,4.0,4.0,3.75,4.25,3.5
4860,6,7,4,3,3.25,3.25,3.5,4.0,3.5,3.5,3.0,3.25,3.5,3.25,4.25,4.0,3.75
4861,6,7,4,4,3.25,3.25,3.5,4.0,3.5,3.5,3.0,3.25,3.5,3.25,4.25,4.0,3.5
4862,6,7,4,5,2.75,3.5,4.0,3.5,4.5,2.5,4.0,4.0,4.25,4.25,3.5,4.75,2.5
4863,6,7,4,6,3.5,3.25,3.75,4.5,3.5,3.0,4.0,4.0,4.25,4.0,2.75,4.0,3.5
4864,6,7,4,7,3.75,2.75,3.25,4.5,3.25,3.25,3.5,3.0,3.5,3.75,2.5,3.5,3.5
4865,6,7,4,8,3.75,3.5,3.75,3.75,3.0,3.5,3.5,3.5,3.25,3.5,3.0,3.5,3.75
4866,6,7,4,9,3.75,3.5,3.75,3.75,3.0,3.5,3.5,3.5,3.25,3.5,3.0,3.5,3.5
4867,6,7,4,10,3.0,3.25,3.75,4.0,4.25,2.5,3.75,3.75,3.75,4.25,3.25,4.5,3.0
4868,6,7,4,11,3.5,3.75,3.5,4.0,3.75,3.25,3.25,3.25,3.75,3.75,4.0,3.75,4.0
4869,6,7,4,12,3.5,3.75,3.5,4.0,3.75,3.25,3.25,3.25,3.75,3.75,4.0,3.75,3.75
4870,6,7,4,13,3.0,3.0,4.25,3.75,4.0,2.75,3.5,3.25,4.0,3.75,4.0,4.5,3.25
4871,6,7,4,14,3.0,3.0,4.25,3.75,4.0,2.75,3.5,3.25,4.0,3.75,4.0,4.5,3.75
4872,6,8,1,1,3.75,4.0,4.5,4.0,3.5,3.25,3.5,3.25,3.5,4.0,4.0,4.25,3.25
4873,6,8,1,2,3.75,4.0,4.5,4.0,3.5,3.25,3.5,3.25,3.5,4.0,4.0,4.25,3.5
4874,6,8,1,3,3.75,3.75,4.0,4.0,3.0,3.75,2.75,2.75,3.0,3.25,4.5,4.0,3.75
4875,6,8,1,4,3.75,3.75,4.0,4.0,3.0,3.75,2.75,2.75,3.0,3.25,4.5,4.0,3.5
4876,6,8,1,5,3.25,4.0,4.5,3.5,4.0,2.75,3.75,3.5,3.75,4.25,3.75,4.75,2.5
4877,6,8,1,6,4.0,3.75,4.25,4.5,3.0,3.25,3.75,3.5,3.75,4.0,3.0,4.0,3.5
4878,6,8,1,7,4.25,3.25,3.75,4.5,2.75,3.5,3.25,2.5,3.0,3.75,2.75,3.5,3.5
4879,6,8,1,8,4.25,4.0,4.25,3.75,2.5,3.75,3.25,3.0,2.75,3.5,3.25,3.5,3.75
4880,6,8,1,9,4.25,4.0,4.25,3.75,2.5,3.75,3.25,3.0,2.75,3.5,3.25,3.5,3.5
4881,6,8,1,10,3.5,3.75,4.25,4.0,3.75,2.75,3.5,3.25,3.25,4.25,3.5,4.5,3.0
4882,6,8,1,11,4.0,4.25,4.0,4.0,3.25,3.5,3.0,2.75,3.25,3.75,4.25,3.75,4.0
4883,6,8,1,12,4.0,4.25,4.0,4.0,3.25,3.5,3.0,2.75,3.25,3.75,4.25,3.75,3.75
4884,6,8,1,13,3.5,3.5,4.75,3.75,3.5,3.0,3.25,2.75,3.5,3.75,4.25,4.5,3.25
4885,6,8,1,14,3.5,3.5,4.75,3.75,3.5,3.0,3.25,2.75,3.5,3.75,4.25,4.5,3.75
4886,6,8,2,1,3.5,4.0,4.25,4.25,3.75,3.0,3.5,3.25,3.75,4.0,4.0,4.5,3.0
4887,6,8,2,2,3.5,4.0,4.25,4.25,3.75,3.0,3.5,3.25,3.75,4.0,4.0,4.5,3.25
4888,6,8,2,3,3.5,3.75,3.75,4.25,3.25,3.5,2.75,2.75,3.25,3.25,4.5,4.25,3.5
4889,6,8,2,4,3.5,3.75,3.75,4.25,3.25,3.5,2.75,2.75,3.25,3.25,4.5,4.25,3.25
4890,6,8,2,5,3.0,4.0,4.25,3.75,4.25,2.5,3.75,3.5,4.0,4.25,3.75,5.0,2.25
4891,6,8,2,6,3.75,3.75,4.0,4.75,3.25,3.0,3.75,3.5,4.0,4.0,3.0,4.25,3.25
4892,6,8,2,7,4.0,3.25,3.5,4.75,3.0,3.25,3.25,2.5,3.25,3.75,2.75,3.75,3.25
4893,6,8,2,8,4.0,4.0,4.0,4.0,2.75,3.5,3.25,3.0,3.0,3.5,3.25,3.75,3.5
4894,6,8,2,9,4.0,4.0,4.0,4.0,2.75,3.5,3.25,3.0,3.0,3.5,3.25,3.75,3.25
4895,6,8,2,10,3.25,3.75,4.0,4.25,4.0,2.5,3.5,3.25,3.5,4.25,3.5,4.75,2.75
4896,6,8,2,11,3.75,4.25,3.75,4.25,3.5,3.25,3.0,2.75,3.5,3.75,4.25,4.0,3.75
4897,6,8,2,12,3.75,4.25,3.75,4.25,3.5,3.25,3.0,2.75,3.5,3.75,4.25,4.0,3.5
4898,6,8,2,13,3.25,3.5,4.5,4.0,3.75,2.75,3.25,2.75,3.75,3.75,4.25,4.75,3.0
4899,6,8,2,14,3.25,3.5,4.5,4.0,3.75,2.75,3.25,2.75,3.75,3.75,4.25,4.75,3.5
4900,6,8,3,1,3.75,3.75,4.5,4.25,3.5,3.5,3.5,3.5,3.5,3.75,3.75,4.25,3.25
4901,6,8,3,2,3.75,3.75,4.5,4.25,3.5,3.5,3.5,3.5,3.5,3.75,3.75,4.25,3.5
4902,6,8,3,3,3.75,3.5,4.0,4.25,3.0,4.0,2.75,3.0,3.0,3.0,4.25,4.0,3.75
4903,6,8,3,4,3.75,3.5,4.0,4.25,3.0,4.0,2.75,3.0,3.0,3.0,4.25,4.0,3.5
4904,6,8,3,5,3.25,3.75,4.5,3.75,4.0,3.0,3.75,3.75,3.75,4.0,3.5,4.75,2.5
4905,6,8,3,6,4.0,3.5,4.25,4.75,3.0,3.5,3.75,3.75,3.75,3.75,2.75,4.0,3.5
4906,6,8,3,7,4.25,3.0,3.75,4.75,2.75,3.75,3.25,2.75,3.0,3.5,2.5,3.5,3.5
4907,6,8,3,8,4.25,3.75,4.25,4.0,2.5,4.0,3.25,3.25,2.75,3.25,3.0,3.5,3.75
4908,6,8,3,9,4.25,3.75,4.25,4.0,2.5,4.0,3.25,3.25,2.75,3.25,3.0,3.5,3.5
4909,6,8,3,10,3.5,3.5,4.25,4.25,3.75,3.0,3.5,3.5,3.25,4.0,3.25,4.5,3.0
4910,6,8,3,11,4.0,4.0,4.0,4.25,3.25,3.75,3.0,3.0,3.25,3.5,4.0,3.75,4.0
4911,6,8,3,12,4.0,4.0,4.0,4.25,3.25,3.75,3.0,3.0,3.25,3.5,4.0,3.75,3.75
4912,6,8,3,13,3.5,3.25,4.75,4.0,3.5,3.25,3.25,3.0,3.5,3.5,4.0,4.5,3.25
4913,6,8,3,14,3.5,3.25,4.75,4.0,3.5,3.25,3.25,3.0,3.5,3.5,4.0,4.5,3.75
4914,6,8,4,1,3.5,3.75,4.25,4.25,3.75,3.25,3.5,3.5,3.75,3.75,3.75,4.5,3.0
4915,6,8,4,2,3.5,3.75,4.25,4.25,3.75,3.25,3.5,3.5,3.75,3.75,3.75,4.5,3.25
4916,6,8,4,3,3.5,3.5,3.75,4.25,3.25,3.75,2.75,3.0,3.25,3.0,4.25,4.25,3.5
4917,6,8,4,4,3.5,3.5,3.75,4.25,3.25,3.75,2.75,3.0,3.25,3.0,4.25,4.25,3.25
4918,6,8,4,5,3.0,3.75,4.25,3.75,4.25,2.75,3.75,3.75,4.0,4.0,3.5,5.0,2.25
4919,6,8,4,6,3.75,3.5,4.0,4.75,3.25,3.25,3.75,3.75,4.0,3.75,2.75,4.25,3.25
4920,6,8,4,7,4.0,3.0,3.5,4.75,3.0,3.5,3.25,2.75,3.25,3.5,2.5,3.75,3.25
4921,6,8,4,8,4.0,3.75,4.0,4.0,2.75,3.75,3.25,3.25,3.0,3.25,3.0,3.75,3.5
4922,6,8,4,9,4.0,3.75,4.0,4.0,2.75,3.75,3.25,3.25,3.0,3.25,3.0,3.75,3.25
4923,6,8,4,10,3.25,3.5,4.0,4.25,4.0,2.75,3.5,3.5,3.5,4.0,3.25,4.75,2.75
4924,6,8,4,11,3.75,4.0,3.75,4.25,3.5,3.5,3.0,3.0,3.5,3.5,4.0,4.0,3.75
4925,6,8,4,12,3.75,4.0,3.75,4.25,3.5,3.5,3.0,3.0,3.5,3.5,4.0,4.0,3.5
4926,6,8,4,13,3.25,3.25,4.5,4.0,3.75,3.0,3.25,3.0,3.75,3.5,4.0,4.75,3.0
4927,6,8,4,14,3.25,3.25,4.5,4.0,3.75,3.0,3.25,3.0,3.75,3.5,4.0,4.75,3.5
4928,6,9,1,1,3.75,4.0,4.5,4.0,3.5,3.5,3.5,3.25,3.5,4.0,3.5,4.0,3.25
4929,6,9,1,2,3.75,4.0,4.5,4.0,3.5,3.5,3.5,3.25,3.5,4.0,3.5,4.0,3.5
4930,6,9,1,3,3.75,3.75,4.0,4.0,3.0,4.0,2.75,2.75,3.0,3.25,4.0,3.75,3.75
4931,6,9,1,4,3.75,3.75,4.0,4.0,3.0,4.0,2.75,2.75,3.0,3.25,4.0,3.75,3.5
4932,6,9,1,5,3.25,4.0,4.5,3.5,4.0,3.0,3.75,3.5,3.75,4.25,3.25,4.5,2.5
4933,6,9,1,6,4.0,3.75,4.25,4.5,3.0,3.5,3.75,3.5,3.75,4.0,2.5,3.75,3.5
4934,6,9,1,7,4.25,3.25,3.75,4.5,2.75,3.75,3.25,2.5,3.0,3.75,2.25,3.25,3.5
4935,6,9,1,8,4.25,4.0,4.25,3.75,2.5,4.0,3.25,3.0,2.75,3.5,2.75,3.25,3.75
4936,6,9,1,9,4.25,4.0,4.25,3.75,2.5,4.0,3.25,3.0,2.75,3.5,2.75,3.25,3.5
